Timestamp,TimeDelta,RtpTimeDelta,SizeDelta,RCState,NumDeltas,BWState,NoiseVar,RecvRate,RecvBWE,SSRC,LastT,Threshold,TimeOverUsing,RCRegion,RCAvgMax,RCVarMax
303064225,   76,   70.000000,  -127, -, 259, 0,          -,      -,      -,         -, -6.679671, 12.500000, -1.000000, -,      -,       -
303064297,   66,   69.000000,    56, -, 260, 0,          -,      -,      -,         -, -6.929689, 12.500000, -1.000000, -,      -,       -
303064366,    -,           -,     -, 1,   -, -, 165.167997, 330200, 437235,         0,         -,         -,         -, 2,  -1000,0.400000
303064377,   74,   69.000000,    37, -, 261, 0,          -,      -,      -,         -, -6.619217, 12.500000, -1.000000, -,      -,       -
303064458,  122,   70.000000,  1177, -, 262, 0,          -,      -,      -,         -, -4.314759, 12.500000, -1.000000, -,      -,       -
303064489,   37,   69.000000, -1152, -, 263, 0,          -,      -,      -,         -, -5.290201, 12.500000, -1.000000, -,      -,       -
303064510,   10,   33.000000, -2228, -, 264, 0,          -,      -,      -,         -, -4.612328, 12.500000, -1.000000, -,      -,       -
303064535,   39,   36.000000,  1628, -, 265, 0,          -,      -,      -,         -, -6.036074, 12.500000, -1.000000, -,      -,       -
303064567,    -,           -,     -, 1,   -, -, 167.756815, 359224, 444051,         0,         -,         -,         -, 2,  -1000,0.400000
303064575,    7,   34.000000, -1745, -, 266, 0,          -,      -,      -,         -, -6.104203, 12.500000, -1.000000, -,      -,       -
303064655,   63,   35.000000,  2156, -, 267, 0,          -,      -,      -,         -, -6.371220, 12.500000, -1.000000, -,      -,       -
303064676,   70,   70.000000,  -785, -, 268, 0,          -,      -,      -,         -, -5.568854, 12.500000, -1.000000, -,      -,       -
303064724,    8,   33.000000, -1208, -, 269, 0,          -,      -,      -,         -, -6.051129, 12.500000, -1.000000, -,      -,       -
303064767,    -,           -,     -, 1,   -, -, 163.333284, 343712, 450938,         0,         -,         -,         -, 2,  -1000,0.400000
303064796,   63,   69.000000,  1275, -, 270, 0,          -,      -,      -,         -, -7.765344, 12.500000, -1.000000, -,      -,       -
303064876,   68,   36.000000,  -532, -, 271, 0,          -,      -,      -,         -, -5.137802, 12.500000, -1.000000, -,      -,       -
303064941,   81,   69.000000,   770, -, 272, 0,          -,      -,      -,         -, -5.088474, 12.500000, -1.000000, -,      -,       -
303064967,    -,           -,     -, 1,   -, -, 169.635346, 325608, 457932,         0,         -,         -,         -, 2,  -1000,0.400000
303065019,   72,   69.000000,   119, -, 273, 0,          -,      -,      -,         -, -4.998579, 12.500000, -1.000000, -,      -,       -
303065045,   78,   69.000000,    80, -, 274, 0,          -,      -,      -,         -, -4.459317, 12.500000, -1.000000, -,      -,       -
303065080,    8,   34.000000, -1901, -, 275, 0,          -,      -,      -,         -, -4.316816, 12.500000, -1.000000, -,      -,       -
303065110,   55,   36.000000,  2280, -, 276, 0,          -,      -,      -,         -, -5.333607, 12.500000, -1.000000, -,      -,       -
303065162,    9,   34.000000, -2345, -, 277, 0,          -,      -,      -,         -, -4.680750, 12.500000, -1.000000, -,      -,       -
303065168,    -,           -,     -, 1,   -, -, 164.529964, 313448, 465070,         0,         -,         -,         -, 2,  -1000,0.400000
303065234,   73,   35.000000,  2376, -, 278, 0,          -,      -,      -,         -, -4.448118, 12.500000, -1.000000, -,      -,       -
303065302,   73,   69.000000,   -63, -, 279, 0,          -,      -,      -,         -, -4.091205, 12.500000, -1.000000, -,      -,       -
303065370,    -,           -,     -, 1,   -, -, 161.952340, 320168, 472356,         0,         -,         -,         -, 2,  -1000,0.400000
303065370,   70,   69.000000,     6, -, 280, 0,          -,      -,      -,         -, -4.020378, 12.500000, -1.000000, -,      -,       -
303065417,   78,   69.000000,  1119, -, 281, 0,          -,      -,      -,         -, -4.557731, 12.500000, -1.000000, -,      -,       -
303065451,   13,   34.000000, -3201, -, 282, 0,          -,      -,      -,         -, -2.728576, 12.500000, -1.000000, -,      -,       -
303065483,   59,   36.000000,  2577, -, 283, 0,          -,      -,      -,         -, -3.782024, 12.500000, -1.000000, -,      -,       -
303065519,    7,   34.000000, -2817, -, 284, 0,          -,      -,      -,         -, -2.795574, 12.500000, -1.000000, -,      -,       -
303065552,   61,   36.000000,  2526, -, 285, 0,          -,      -,      -,         -, -3.638667, 12.500000, -1.000000, -,      -,       -
303065570,    -,           -,     -, 1,   -, -, 160.065462, 331792, 479682,         0,         -,         -,         -, 2,  -1000,0.400000
303065593,    8,   34.000000, -2464, -, 286, 0,          -,      -,      -,         -, -2.949554, 12.500000, -1.000000, -,      -,       -
303065668,   63,   35.000000,  2275, -, 287, 0,          -,      -,      -,         -, -3.296377, 12.500000, -1.000000, -,      -,       -
303065736,   74,   69.000000,  -256, -, 288, 0,          -,      -,      -,         -, -2.639655, 12.500000, -1.000000, -,      -,       -
303065770,    -,           -,     -, 1,   -, -, 263.909979, 341104, 487122,         0,         -,         -,         -, 2,  -1000,0.400000
303065796,   73,   69.000000,   710, -, 289, 0,          -,      -,      -,         -, -3.107380, 12.500000, -1.000000, -,      -,       -
303065821,   53,   69.000000,  -883, -, 290, 0,          -,      -,      -,         -, -3.359785, 12.500000, -1.000000, -,      -,       -
303065880,    7,   34.000000, -1797, -, 291, 0,          -,      -,      -,         -, -3.451097, 12.500000, -1.000000, -,      -,       -
303065909,   80,   35.000000,  1994, -, 292, 0,          -,      -,      -,         -, -2.155174, 12.500000, -1.000000, -,      -,       -
303065952,    8,   35.000000, -1811, -, 293, 0,          -,      -,      -,         -, -2.226603, 12.500000, -1.000000, -,      -,       -
303065971,    -,           -,     -, 1,   -, -, 254.455094, 356992, 494715,         0,         -,         -,         -, 2,  -1000,0.400000
303066021,   62,   35.000000,  1694, -, 294, 0,          -,      -,      -,         -, -2.012118, 12.500000, -1.000000, -,      -,       -
303066099,   67,   69.000000,   -74, -, 295, 0,          -,      -,      -,         -, -2.084764, 12.500000, -1.000000, -,      -,       -
303066135,   80,   69.000000,   141, -, 296, 0,          -,      -,      -,         -, -1.351793, 12.500000, -1.000000, -,      -,       -
303066168,   16,   34.000000, -1761, -, 297, 0,          -,      -,      -,         -, -0.753983, 12.500000, -1.000000, -,      -,       -
303066173,    -,           -,     -, 1,   -, -, 245.778268, 349520, 502465,         0,         -,         -,         -, 2,  -1000,0.400000
303066195,   52,   36.000000,  1672, -, 298, 0,          -,      -,      -,         -, -1.423026, 12.500000, -1.000000, -,      -,       -
303066234,    9,   34.000000, -1789, -, 299, 0,          -,      -,      -,         -, -1.364949, 12.500000, -1.000000, -,      -,       -
303066314,   59,   36.000000,  1868, -, 300, 0,          -,      -,      -,         -, -1.687786, 12.500000, -1.000000, -,      -,       -
303066373,    -,           -,     -, 1,   -, -, 239.840833, 350880, 510258,         0,         -,         -,         -, 2,  -1000,0.400000
303066377,   82,   68.000000,   297, -, 301, 0,          -,      -,      -,         -, -0.858249, 12.500000, -1.000000, -,      -,       -
303066451,   72,   69.000000,   930, -, 302, 0,          -,      -,      -,         -, -1.738255, 12.500000, -1.000000, -,      -,       -
303066481,   64,   69.000000,  -930, -, 303, 0,          -,      -,      -,         -, -1.028097, 12.500000, -1.000000, -,      -,       -
303066530,    8,   34.000000, -2100, -, 304, 0,          -,      -,      -,         -, -0.683376, 12.500000, -1.000000, -,      -,       -
303066574,    -,           -,     -, 1,   -, -, 238.509316, 345400, 510258,         0,         -,         -,         -, 2,  -1000,0.400000
303066612,   73,   36.000000,  2390, -, 305, 0,          -,      -,      -,         -, -0.439463, 12.500000, -1.000000, -,      -,       -
303066667,   80,   68.000000,  -435, -, 306, 0,          -,      -,      -,         -,  1.125285, 12.500000, -1.000000, -,      -,       -
303066740,   54,   69.000000,    57, -, 307, 0,          -,      -,      -,         -, -0.237485, 12.500000, -1.000000, -,      -,       -
303066775,    -,           -,     -, 1,   -, -, 238.253685, 341944, 510258,         0,         -,         -,         -, 2,  -1000,0.400000
303066814,   75,   69.000000,    72, -, 308, 0,          -,      -,      -,         -,  0.192047, 12.500000, -1.000000, -,      -,       -
303066888,   74,   68.000000,   368, -, 309, 0,          -,      -,      -,         -,  0.255608, 12.500000, -1.000000, -,      -,       -
303066917,   70,   69.000000,  -692, -, 310, 0,          -,      -,      -,         -,  1.199095, 12.500000, -1.000000, -,      -,       -
303066948,   11,   35.000000, -1857, -, 311, 0,          -,      -,      -,         -,  1.416113, 12.500000, -1.000000, -,      -,       -
303066975,    -,           -,     -, 1,   -, -, 236.633887, 344912, 510258,         0,         -,         -,         -, 2,  -1000,0.400000
303067030,   54,   36.000000,  2332, -, 312, 0,          -,      -,      -,         -,  0.067296, 12.500000, -1.000000, -,      -,       -
303067052,   67,   68.000000, -1129, -, 313, 0,          -,      -,      -,         -,  1.376848, 12.500000, -1.000000, -,      -,       -
303067107,   13,   35.000000, -1053, -, 314, 0,          -,      -,      -,         -,  0.762167, 12.500000, -1.000000, -,      -,       -
303067168,   70,   70.000000,  1748, -, 315, 0,          -,      -,      -,         -, -1.427756, 12.500000, -1.000000, -,      -,       -
303067176,    -,           -,     -, 1,   -, -, 237.155109, 334808, 510258,         0,         -,         -,         -, 2,  -1000,0.400000
303067241,   57,   36.000000,  -613, -, 316, 0,          -,      -,      -,         -,  1.153951, 12.500000, -1.000000, -,      -,       -
303067305,   78,  103.000000,  -184, -, 317, 0,          -,      -,      -,         -, -0.796371, 12.500000, -1.000000, -,      -,       -
303067318,   56,   36.000000,  -463, -, 318, 0,          -,      -,      -,         -,  1.505666, 12.500000, -1.000000, -,      -,       -
303067377,    -,           -,     -, 1,   -, -, 239.675641, 307936, 510258,         0,         -,         -,         -, 2,  -1000,0.400000
303067385,    6,   34.000000,  -804, -, 319, 0,          -,      -,      -,         -,  0.063353, 12.500000, -1.000000, -,      -,       -
303067413,   87,   36.000000,  2126, -, 320, 0,          -,      -,      -,         -,  1.900052, 12.500000, -1.000000, -,      -,       -
303067450,    8,   34.000000, -2029, -, 321, 0,          -,      -,      -,         -,  2.139542, 12.500000, -1.000000, -,      -,       -
303067473,   50,   36.000000,  1500, -, 322, 0,          -,      -,      -,         -,  1.494151, 12.500000, -1.000000, -,      -,       -
303067528,    9,   34.000000, -1464, -, 323, 0,          -,      -,      -,         -,  1.122774, 12.500000, -1.000000, -,      -,       -
303067579,    -,           -,     -, 1,   -, -, 238.915923, 299304, 510258,         0,         -,         -,         -, 2,  -1000,0.400000
303067601,   75,   35.000000,  1934, -, 324, 0,          -,      -,      -,         -,  2.234914, 12.500000, -1.000000, -,      -,       -
303067672,   76,   69.000000,    61, -, 325, 0,          -,      -,      -,         -,  2.773177, 12.500000, -1.000000, -,      -,       -
303067700,   68,   69.000000,   -26, -, 326, 0,          -,      -,      -,         -,  2.713259, 12.500000, -1.000000, -,      -,       -
303067751,    8,   34.000000, -1822, -, 327, 0,          -,      -,      -,         -,  2.701377, 12.500000, -1.000000, -,      -,       -
303067780,    -,           -,     -, 1,   -, -, 237.334864, 299224, 510258,         0,         -,         -,         -, 2,  -1000,0.400000
303067808,   66,   36.000000,  1520, -, 328, 0,          -,      -,      -,         -,  3.449241, 12.500000, -1.000000, -,      -,       -
303067837,   63,   68.000000,   242, -, 329, 0,          -,      -,      -,         -,  2.688664, 12.500000, -1.000000, -,      -,       -
303067885,    8,   35.000000, -1767, -, 330, 0,          -,      -,      -,         -,  2.521064, 12.500000, -1.000000, -,      -,       -
303067970,   70,   35.000000,  2170, -, 331, 0,          -,      -,      -,         -,  2.888281, 12.500000, -1.000000, -,      -,       -
303067981,    -,           -,     -, 1,   -, -, 235.746710, 287128, 510258,         0,         -,         -,         -, 2,  -1000,0.400000
303067999,   80,   69.000000,  -492, -, 332, 0,          -,      -,      -,         -,  4.502926, 12.500000, -1.000000, -,      -,       -
303068041,   12,   35.000000, -1444, -, 333, 0,          -,      -,      -,         -,  4.277934, 12.500000, -1.000000, -,      -,       -
303068102,   62,   35.000000,  1789, -, 334, 0,          -,      -,      -,         -,  4.409446, 12.500000, -1.000000, -,      -,       -
303068130,   60,   68.000000,  -277, -, 335, 0,          -,      -,      -,         -,  4.034652, 12.500000, -1.000000, -,      -,       -
303068176,    9,   35.000000, -1780, -, 336, 0,          -,      -,      -,         -,  3.971458, 12.500000, -1.000000, -,      -,       -
303068182,    -,           -,     -, 1,   -, -, 234.009867, 301760, 510258,         0,         -,         -,         -, 2,  -1000,0.400000
303068256,   62,   35.000000,  1510, -, 337, 0,          -,      -,      -,         -,  4.469593, 12.500000, -1.000000, -,      -,       -
303068282,   78,   69.000000,  -118, -, 338, 0,          -,      -,      -,         -,  5.442414, 12.500000, -1.000000, -,      -,       -
303068322,   12,   35.000000, -1126, -, 339, 0,          -,      -,      -,         -,  4.799677, 12.500000, -1.000000, -,      -,       -
303068383,    -,           -,     -, 1,   -, -, 232.931881, 327056, 510258,         0,         -,         -,         -, 2,  -1000,0.400000
